Timestamp,Initial seed,Algorithm,Nb. rows,Nb. columns,Density,Runtime,Communication cost
2023-09-25 09:34:42.021968,"[2514830971, 2514830971, 2514830971]",Dense sharing,9000,1,0.0001,0.554495,666777
2023-09-25 09:34:42.598189,"[2514830971, 2514830971, 2514830971]",Dense,9000,1,0.0001,0.017059,2067
2023-09-25 09:34:47.572323,"[2514830971, 2514830971, 2514830971]",Sparse sharing,9000,1,0.0001,0.002098,1821
2023-09-25 09:34:47.574942,"[2514830971, 2514830971, 2514830971]",Sparse,9000,1,0.0001,0.79293,142252
2023-09-25 09:34:54.004919,"[2778115948, 2778115948, 2778115948]",Dense sharing,9000,1,0.001,0.801046,666665
2023-09-25 09:34:54.808446,"[2778115948, 2778115948, 2778115948]",Dense,9000,1,0.001,0.043064,2079
2023-09-25 09:35:01.625993,"[2778115948, 2778115948, 2778115948]",Sparse sharing,9000,1,0.001,0.004554,11316
2023-09-25 09:35:01.638856,"[2778115948, 2778115948, 2778115948]",Sparse,9000,1,0.001,2.300845,945785
2023-09-25 09:35:10.417934,"[564489352, 564489352, 564489352]",Dense sharing,9000,1,0.01,0.684185,666497
2023-09-25 09:35:11.109176,"[564489352, 564489352, 564489352]",Dense,9000,1,0.01,0.028012,2064
2023-09-25 09:35:18.201911,"[564489352, 564489352, 564489352]",Sparse sharing,9000,1,0.01,0.082983,107222
2023-09-25 09:35:18.306882,"[564489352, 564489352, 564489352]",Sparse,9000,1,0.01,14.696178,9083589
2023-09-25 09:35:39.875004,"[716954106, 716954106, 716954106]",Dense sharing,10000,1,0.0001,0.823285,740674
2023-09-25 09:35:40.699155,"[716954106, 716954106, 716954106]",Dense,10000,1,0.0001,0.037024,2073
2023-09-25 09:35:46.937943,"[716954106, 716954106, 716954106]",Sparse sharing,10000,1,0.0001,0.002099,1821
2023-09-25 09:35:46.942034,"[716954106, 716954106, 716954106]",Sparse,10000,1,0.0001,0.873772,142264
2023-09-25 09:35:53.733955,"[2893262029, 2893262029, 2893262029]",Dense sharing,10000,1,0.001,0.715784,740661
2023-09-25 09:35:54.456208,"[2893262029, 2893262029, 2893262029]",Dense,10000,1,0.001,0.0254,2062
2023-09-25 09:36:00.534078,"[2893262029, 2893262029, 2893262029]",Sparse sharing,10000,1,0.001,0.005345,12494
2023-09-25 09:36:00.557978,"[2893262029, 2893262029, 2893262029]",Sparse,10000,1,0.001,2.088966,1046240
2023-09-25 09:36:07.158027,"[708770314, 708770314, 708770314]",Dense sharing,10000,1,0.01,0.520464,740762
2023-09-25 09:36:07.680003,"[708770314, 708770314, 708770314]",Dense,10000,1,0.01,0.01658,2070
2023-09-25 09:36:11.697978,"[708770314, 708770314, 708770314]",Sparse sharing,10000,1,0.01,0.08386,119067
2023-09-25 09:36:11.799254,"[708770314, 708770314, 708770314]",Sparse,10000,1,0.01,15.844842,10088714
2023-09-25 09:36:33.314112,"[2396661837, 2396661837, 2396661837]",Dense sharing,30000,1,0.0001,1.770107,2220738
2023-09-25 09:36:35.106910,"[2396661837, 2396661837, 2396661837]",Dense,30000,1,0.0001,0.036719,2065
2023-09-25 09:36:42.168345,"[2396661837, 2396661837, 2396661837]",Sparse sharing,30000,1,0.0001,0.003784,4414
2023-09-25 09:36:42.197977,"[2396661837, 2396661837, 2396661837]",Sparse,30000,1,0.0001,1.994128,365495
2023-09-25 09:36:53.510506,"[609157753, 609157753, 609157753]",Dense sharing,30000,1,0.001,2.531249,2220773
2023-09-25 09:36:56.051885,"[609157753, 609157753, 609157753]",Dense,30000,1,0.001,0.041922,2071
2023-09-25 09:37:03.914051,"[609157753, 609157753, 609157753]",Sparse sharing,30000,1,0.001,0.051968,38370
2023-09-25 09:37:03.979036,"[609157753, 609157753, 609157753]",Sparse,30000,1,0.001,5.045128,3249790
2023-09-25 09:37:15.616432,"[3636681279, 3636681279, 3636681279]",Dense sharing,30000,1,0.01,1.823375,2221129
2023-09-25 09:37:17.450155,"[3636681279, 3636681279, 3636681279]",Dense,30000,1,0.01,0.034269,2072
2023-09-25 09:37:23.541889,"[3636681279, 3636681279, 3636681279]",Sparse sharing,30000,1,0.01,0.410022,378059
2023-09-25 09:37:23.966728,"[3636681279, 3636681279, 3636681279]",Sparse,30000,1,0.01,38.543407,32093036
2023-09-25 09:38:08.009843,"[2571455207, 2571455207, 2571455207]",Dense sharing,50000,1,0.0001,3.24119,3701097
2023-09-25 09:38:11.273985,"[2571455207, 2571455207, 2571455207]",Dense,50000,1,0.0001,0.035017,2072
2023-09-25 09:38:17.013970,"[2571455207, 2571455207, 2571455207]",Sparse sharing,50000,1,0.0001,0.010156,7302
2023-09-25 09:38:17.038462,"[2571455207, 2571455207, 2571455207]",Sparse,50000,1,0.0001,1.74751,613947
2023-09-25 09:38:24.507336,"[273549031, 273549031, 273549031]",Dense sharing,50000,1,0.001,3.51344,3701322
2023-09-25 09:38:28.028150,"[273549031, 273549031, 273549031]",Dense,50000,1,0.001,0.069864,2069
2023-09-25 09:38:36.318032,"[273549031, 273549031, 273549031]",Sparse sharing,50000,1,0.001,0.074934,67195
2023-09-25 09:38:36.415088,"[273549031, 273549031, 273549031]",Sparse,50000,1,0.001,8.15714,5707015
2023-09-25 09:38:48.914048,"[3064717695, 3064717695, 3064717695]",Dense sharing,50000,1,0.01,2.35287,3701504
2023-09-25 09:38:51.277957,"[3064717695, 3064717695, 3064717695]",Dense,50000,1,0.01,0.032088,2075
2023-09-25 09:38:55.518923,"[3064717695, 3064717695, 3064717695]",Sparse sharing,50000,1,0.01,0.547347,666778
2023-09-25 09:38:56.067209,"[3064717695, 3064717695, 3064717695]",Sparse,50000,1,0.01,80.978144,56645502
2023-09-25 09:40:23.242740,"[3774049347, 3774049347, 3774049347]",Dense sharing,70000,1,0.0001,3.988407,5181716
2023-09-25 09:40:27.246388,"[3774049347, 3774049347, 3774049347]",Dense,70000,1,0.0001,0.060061,2053
2023-09-25 09:40:31.061844,"[3774049347, 3774049347, 3774049347]",Sparse sharing,70000,1,0.0001,0.004617,10467
2023-09-25 09:40:31.073569,"[3774049347, 3774049347, 3774049347]",Sparse,70000,1,0.0001,1.736062,888050
2023-09-25 09:40:37.005497,"[3268972372, 3268972372, 3268972372]",Dense sharing,70000,1,0.001,3.117035,5181217
2023-09-25 09:40:40.138985,"[3268972372, 3268972372, 3268972372]",Dense,70000,1,0.001,0.041436,2075
2023-09-25 09:40:46.054772,"[3268972372, 3268972372, 3268972372]",Sparse sharing,70000,1,0.001,0.117147,99137
2023-09-25 09:40:46.183138,"[3268972372, 3268972372, 3268972372]",Sparse,70000,1,0.001,11.819549,8419846
2023-09-25 09:41:04.105844,"[1182045396, 1182045396, 1182045396]",Dense sharing,70000,1,0.01,3.539723,5181585
2023-09-25 09:41:07.657657,"[1182045396, 1182045396, 1182045396]",Dense,70000,1,0.01,0.061772,2061
2023-09-25 09:41:12.200111,"[1182045396, 1182045396, 1182045396]",Sparse sharing,70000,1,0.01,0.643941,985051
2023-09-25 09:41:12.845761,"[1182045396, 1182045396, 1182045396]",Sparse,70000,1,0.01,95.098748,83741511
2023-09-25 09:42:52.761959,"[101317550, 101317550, 101317550]",Dense sharing,90000,1,0.0001,5.425218,6661266
2023-09-25 09:42:58.214196,"[101317550, 101317550, 101317550]",Dense,90000,1,0.0001,0.068905,2065
2023-09-25 09:43:04.039165,"[101317550, 101317550, 101317550]",Sparse sharing,90000,1,0.0001,0.010335,13276
2023-09-25 09:43:04.068533,"[101317550, 101317550, 101317550]",Sparse,90000,1,0.0001,2.217693,1127038
2023-09-25 09:43:12.207372,"[4217682237, 4217682237, 4217682237]",Dense sharing,90000,1,0.001,5.177505,6661432
2023-09-25 09:43:17.386027,"[4217682237, 4217682237, 4217682237]",Dense,90000,1,0.001,0.061841,2059
2023-09-25 09:43:21.659107,"[4217682237, 4217682237, 4217682237]",Sparse sharing,90000,1,0.001,0.122998,127170
2023-09-25 09:43:21.788103,"[4217682237, 4217682237, 4217682237]",Sparse,90000,1,0.001,13.192656,10812073
2023-09-25 09:43:39.534128,"[679970438, 679970438, 679970438]",Dense sharing,90000,1,0.01,4.194781,6661524
2023-09-25 09:43:43.741024,"[679970438, 679970438, 679970438]",Dense,90000,1,0.01,0.076681,2063
